gbifID,canonicalName,eventDate,stateProvince,basisOfRecord,decimalLatitude,decimalLongitude,datasetKey,datasetName,publishingOrgKey,institutionCode,licenseName,license,gbifUrl,originalReferences
197010238,Apistogramma borellii,1997-09-04 00:00:00+00:00,,HUMAN_OBSERVATION,-21.85,-57.967,4d749d70-e2e1-11dd-8102-b8a03c50a862,,335880a0-e2e1-11dd-8102-b8a03c50a862,Conservation International,CC BY 4.0,http://creativecommons.org/licenses/by/4.0/legalcode,https://www.gbif.org/occurrence/197010238,
49963,Astyanax abramis,1998-02-19 00:00:00+00:00,Itapúa,PRESERVED_SPECIMEN,-27.28416,-56.27639,c2e3081a-ba91-40cf-b2df-9885a24b37dc,,6ba9a8cc-513a-4a51-bf93-6f5de8040a96,NRM,CC BY 4.0,http://creativecommons.org/licenses/by/4.0/legalcode,https://www.gbif.org/occurrence/49963,
472652778,Astyanax asuncionensis,2001-07-20 00:00:00+00:00,,PRESERVED_SPECIMEN,-25.719,-56.379,829277c2-f762-11e1-a439-00145eb45e9a,,c76cf030-2a95-11da-9cc1-b8a03c50a862,SNSD,CC BY 4.0,http://creativecommons.org/licenses/by/4.0/legalcode,https://www.gbif.org/occurrence/472652778,https://id.senckenberg.de/object/sesam-493282
472652796,Astyanax bimaculatus,2004-06-04 00:00:00+00:00,,PRESERVED_SPECIMEN,,,829277c2-f762-11e1-a439-00145eb45e9a,,c76cf030-2a95-11da-9cc1-b8a03c50a862,SNSD,CC BY 4.0,http://creativecommons.org/licenses/by/4.0/legalcode,https://www.gbif.org/occurrence/472652796,https://id.senckenberg.de/object/sesam-493327
5063651789,Astyanax lacustris,2025-01-26 10:38:00+00:00,Alto Paraná,HUMAN_OBSERVATION,-25.242452,-54.416413,50c9509d-22c7-4a22-a47d-8c48425ef4a7,iNaturalist research-grade observations,28eb1a3f-1c15-4a95-931a-4af90ecb574d,iNaturalist,CC BY 4.0,http://creativecommons.org/licenses/by/4.0/legalcode,https://www.gbif.org/occurrence/5063651789,https://www.inaturalist.org/observations/260201202
49966,Astyanax laticeps,1998-02-23 00:00:00+00:00,Alto Paraná,PRESERVED_SPECIMEN,-26.14972,-55.19694,c2e3081a-ba91-40cf-b2df-9885a24b37dc,,6ba9a8cc-513a-4a51-bf93-6f5de8040a96,NRM,CC BY 4.0,http://creativecommons.org/licenses/by/4.0/legalcode,https://www.gbif.org/occurrence/49966,
1038258415,Australoheros facetus,2001-11-16 00:00:00+00:00,,PRESERVED_SPECIMEN,,,829277c2-f762-11e1-a439-00145eb45e9a,,c76cf030-2a95-11da-9cc1-b8a03c50a862,SNSD,CC BY 4.0,http://creativecommons.org/licenses/by/4.0/legalcode,https://www.gbif.org/occurrence/1038258415,https://id.senckenberg.de/object/sesam-955361
61553,Australoheros guarani,1998-03-20 00:00:00+00:00,Caaguazú,PRESERVED_SPECIMEN,-25.3875,-56.00972,c2e3081a-ba91-40cf-b2df-9885a24b37dc,,6ba9a8cc-513a-4a51-bf93-6f5de8040a96,NRM,CC BY 4.0,http://creativecommons.org/licenses/by/4.0/legalcode,https://www.gbif.org/occurrence/61553,
923891681,Austrolebias patriciae,2004-11-01 00:00:00+00:00,Presidente Hayes,MATERIAL_CITATION,,,2cc6a882-3bfb-4232-a6c8-c46d4f1cf25f,,7ce8aef0-9e92-11dc-8738-b8a03c50a862,UFRJ,CC0 1.0,http://creativecommons.org/publicdomain/zero/1.0/legalcode,https://www.gbif.org/occurrence/923891681,https://treatment.plazi.org/id/1ED1236DADB5779BDC4DED559B453DFA#DDE90A0F94B9E4F07B22E36158E880ED
812016507,Austrolebias vandenbergorum,2001-01-23 00:00:00+00:00,,PRESERVED_SPECIMEN,,,829277c2-f762-11e1-a439-00145eb45e9a,,c76cf030-2a95-11da-9cc1-b8a03c50a862,SNSD,CC BY 4.0,http://creativecommons.org/licenses/by/4.0/legalcode,https://www.gbif.org/occurrence/812016507,https://id.senckenberg.de/object/sesam-752585
3497468329,Brachychalcinus copei,2001-01-01 00:00:00+00:00,,PRESERVED_SPECIMEN,,,829277c2-f762-11e1-a439-00145eb45e9a,,c76cf030-2a95-11da-9cc1-b8a03c50a862,SNSD,CC BY 4.0,http://creativecommons.org/licenses/by/4.0/legalcode,https://www.gbif.org/occurrence/3497468329,https://id.senckenberg.de/object/sesam-1555459
666738045,Brachyhypopomus pinnicaudatus,1997-01-01 00:00:00+00:00,Alto Paraguay,PRESERVED_SPECIMEN,-21.45,-57.9167,afc30a94-6107-488a-b9c0-ba9c4fa68b7c,,7b8aff00-a9f8-11d8-944b-b8a03c50a862,FMNH,CC0 1.0,http://creativecommons.org/publicdomain/zero/1.0/legalcode,https://www.gbif.org/occurrence/666738045,
